file,duckdbauto_success,duckdbauto_header_precision,duckdbauto_header_recall,duckdbauto_header_f1,duckdbauto_record_precision,duckdbauto_record_recall,duckdbauto_record_f1,duckdbauto_cell_precision,duckdbauto_cell_recall,duckdbauto_cell_f1
row_less_sep_row61_col6.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7698412698412699,0.7698412698412699,0.7698412698412699
row_extra_quote20_col6.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7698412698412699,0.7698412698412699,0.7698412698412699
row_extra_quote74_col3.csv,1,1.0,1.0,1.0,0.9759036144578314,0.9878048780487805,0.9818181818181818,0.7658730158730159,0.7751004016064257,0.7704590818363273
row_extra_quote53_col7.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_less_sep_row34_col6.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7698412698412699,0.7698412698412699,0.7698412698412699
row_more_sep_row5_col3.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_more_sep_row10_col0.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.8835978835978836,0.8835978835978836,0.8835978835978836
row_less_sep_row2_col2.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.8796296296296297,0.8796296296296297,0.8796296296296297
row_more_sep_row61_col5.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_extra_quote12_col5.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7711640211640212,0.7711640211640212,0.7711640211640212
row_less_sep_row47_col2.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.8796296296296297,0.8796296296296297,0.8796296296296297
row_more_sep_row13_col2.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_extra_quote41_col1.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.8743386243386243,0.8743386243386243,0.8743386243386243
row_more_sep_row37_col5.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_extra_quote58_col4.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7698412698412699,0.7698412698412699,0.7698412698412699
row_extra_quote6_col8.csv,1,1.0,0.6923076923076923,0.8181818181818181,0.9036144578313253,0.9146341463414634,0.9090909090909091,0.7645502645502645,0.535681186283596,0.6299727520435967
row_more_sep_row2_col4.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_more_sep_row76_col5.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_extra_quote75_col8.csv,1,1.0,0.75,0.8571428571428571,0.9036144578313253,0.9146341463414634,0.9090909090909091,0.7645502645502645,0.5803212851405622,0.6598173515981735
row_extra_quote16_col6.csv,1,1.0,1.0,1.0,0.9759036144578314,0.9878048780487805,0.9818181818181818,0.7685185185185185,0.7777777777777778,0.7731204258150366
row_less_sep_row25_col7.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7698412698412699,0.7698412698412699,0.7698412698412699
row_extra_quote3_col1.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.8743386243386243,0.8743386243386243,0.8743386243386243
row_less_sep_row44_col6.csv,1,1.0,0.75,0.8571428571428571,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7698412698412699,0.5773809523809523,0.6598639455782312
row_more_sep_row8_col5.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_more_sep_row31_col8.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_more_sep_row5_col6.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_extra_quote59_col8.csv,1,1.0,0.6923076923076923,0.8181818181818181,0.9036144578313253,0.9146341463414634,0.9090909090909091,0.7658730158730159,0.5366079703429101,0.6310626702997275
row_less_sep_row41_col6.csv,1,1.0,0.8181818181818182,0.9,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7698412698412699,0.6298701298701299,0.6928571428571428
row_extra_quote53_col8.csv,1,1.0,0.6923076923076923,0.8181818181818181,0.9036144578313253,0.9146341463414634,0.9090909090909091,0.7658730158730159,0.5366079703429101,0.6310626702997275
row_more_sep_row3_col1.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7738095238095238,0.7738095238095238,0.7738095238095238
row_more_sep_row81_col1.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7738095238095238,0.7738095238095238,0.7738095238095238
row_extra_quote44_col7.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_extra_quote41_col5.csv,1,1.0,0.8181818181818182,0.9,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7698412698412699,0.6298701298701299,0.6928571428571428
row_more_sep_row74_col5.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_more_sep_row28_col0.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.8835978835978836,0.8835978835978836,0.8835978835978836
row_more_sep_row47_col5.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_more_sep_row44_col4.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_more_sep_row51_col6.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_more_sep_row32_col1.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7738095238095238,0.7738095238095238,0.7738095238095238
row_extra_quote46_col3.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7671957671957672,0.7671957671957672,0.7671957671957672
row_extra_quote56_col2.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7658730158730159,0.7658730158730159,0.765873015873016
row_more_sep_row30_col6.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_less_sep_row69_col4.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7698412698412699,0.7698412698412699,0.7698412698412699
row_extra_quote0_col0.csv,1,0.0,0.0,0.0,0.9759036144578314,1.0,0.9878048780487805,0.7513227513227513,0.7696476964769647,0.7603748326639892
row_more_sep_row30_col2.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_more_sep_row14_col8.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_less_sep_row54_col2.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.8796296296296297,0.8796296296296297,0.8796296296296297
row_less_sep_row31_col5.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7698412698412699,0.7698412698412699,0.7698412698412699
row_extra_quote30_col0.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.9841269841269841,0.9841269841269841,0.9841269841269841
row_more_sep_row60_col1.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7738095238095238,0.7738095238095238,0.7738095238095238
row_extra_quote10_col3.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7698412698412699,0.7698412698412699,0.7698412698412699
row_less_sep_row6_col5.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7698412698412699,0.7698412698412699,0.7698412698412699
row_less_sep_row39_col2.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.8796296296296297,0.8796296296296297,0.8796296296296297
row_less_sep_row46_col8.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_extra_quote76_col5.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7698412698412699,0.7698412698412699,0.7698412698412699
row_extra_quote31_col8.csv,1,1.0,0.6923076923076923,0.8181818181818181,0.9036144578313253,0.9146341463414634,0.9090909090909091,0.7658730158730159,0.5366079703429101,0.6310626702997275
row_extra_quote56_col8.csv,1,1.0,0.75,0.8571428571428571,0.9036144578313253,0.9146341463414634,0.9090909090909091,0.7645502645502645,0.5803212851405622,0.6598173515981735
row_less_sep_row48_col7.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7698412698412699,0.7698412698412699,0.7698412698412699
row_more_sep_row8_col2.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_less_sep_row83_col8.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_more_sep_row68_col3.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_more_sep_row0_col7.csv,1,1.0,0.9,0.9473684210526316,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.6952380952380952,0.731829573934837
row_less_sep_row79_col2.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.8796296296296297,0.8796296296296297,0.8796296296296297
row_less_sep_row4_col7.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7698412698412699,0.7698412698412699,0.7698412698412699
row_more_sep_row80_col1.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7738095238095238,0.7738095238095238,0.7738095238095238
row_less_sep_row13_col5.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7698412698412699,0.7698412698412699,0.7698412698412699
row_more_sep_row22_col3.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_less_sep_row58_col2.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.8796296296296297,0.8796296296296297,0.8796296296296297
row_more_sep_row43_col5.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_extra_quote37_col0.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.9841269841269841,0.9841269841269841,0.9841269841269841
row_extra_quote17_col1.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.8743386243386243,0.8743386243386243,0.8743386243386243
row_extra_quote38_col0.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.9841269841269841,0.9841269841269841,0.9841269841269841
row_less_sep_row37_col6.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7698412698412699,0.7698412698412699,0.7698412698412699
row_extra_quote16_col8.csv,1,1.0,0.75,0.8571428571428571,0.9036144578313253,0.9146341463414634,0.9090909090909091,0.7645502645502645,0.5803212851405622,0.6598173515981735
row_less_sep_row15_col5.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7698412698412699,0.7698412698412699,0.7698412698412699
row_less_sep_row15_col1.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.9894179894179894,0.9894179894179894,0.9894179894179894
row_less_sep_row67_col5.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7698412698412699,0.7698412698412699,0.7698412698412699
row_less_sep_row12_col8.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_extra_quote45_col8.csv,1,1.0,0.75,0.8571428571428571,0.9036144578313253,0.9146341463414634,0.9090909090909091,0.7645502645502645,0.5803212851405622,0.6598173515981735
row_field_delimiter_29_0x20.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.9814814814814815,0.9814814814814815,0.9814814814814815
row_field_delimiter_67_0x20.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.9814814814814815,0.9814814814814815,0.9814814814814815
row_less_sep_row53_col6.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7698412698412699,0.7698412698412699,0.7698412698412699
row_more_sep_row60_col0.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.8835978835978836,0.8835978835978836,0.8835978835978836
row_extra_quote70_col8.csv,1,1.0,0.6923076923076923,0.8181818181818181,0.9036144578313253,0.9146341463414634,0.9090909090909091,0.7658730158730159,0.5366079703429101,0.6310626702997275
row_extra_quote22_col6.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7698412698412699,0.7698412698412699,0.7698412698412699
row_extra_quote20_col5.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7698412698412699,0.7698412698412699,0.7698412698412699
row_less_sep_row68_col3.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7698412698412699,0.7698412698412699,0.7698412698412699
row_less_sep_row59_col7.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7698412698412699,0.7698412698412699,0.7698412698412699
row_more_sep_row77_col2.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_more_sep_row82_col4.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_more_sep_row61_col4.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_less_sep_row54_col1.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.9894179894179894,0.9894179894179894,0.9894179894179894
row_extra_quote56_col4.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7671957671957672,0.7671957671957672,0.7671957671957672
row_more_sep_row33_col3.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_extra_quote57_col6.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7698412698412699,0.7698412698412699,0.7698412698412699
row_more_sep_row19_col0.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.8835978835978836,0.8835978835978836,0.8835978835978836
row_more_sep_row23_col6.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_less_sep_row21_col2.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.8796296296296297,0.8796296296296297,0.8796296296296297
row_more_sep_row66_col5.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_extra_quote5_col2.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7671957671957672,0.7671957671957672,0.7671957671957672
row_less_sep_row4_col2.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.8796296296296297,0.8796296296296297,0.8796296296296297
row_less_sep_row10_col1.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.9894179894179894,0.9894179894179894,0.9894179894179894
row_extra_quote1_col3.csv,1,1.0,1.0,1.0,0.9759036144578314,0.9878048780487805,0.9818181818181818,0.7671957671957672,0.7764390896921017,0.7717897538256819
row_extra_quote69_col3.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7685185185185185,0.7685185185185185,0.7685185185185186
row_more_sep_row38_col8.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_extra_quote32_col8.csv,1,1.0,0.6923076923076923,0.8181818181818181,0.9036144578313253,0.9146341463414634,0.9090909090909091,0.7658730158730159,0.5366079703429101,0.6310626702997275
row_extra_quote58_col3.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7685185185185185,0.7685185185185185,0.7685185185185186
row_extra_quote79_col0.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.9828042328042328,0.9828042328042328,0.9828042328042328
row_extra_quote68_col2.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7658730158730159,0.7658730158730159,0.765873015873016
row_more_sep_row80_col5.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_extra_quote33_col8.csv,1,1.0,0.6428571428571429,0.782608695652174,0.9036144578313253,0.9146341463414634,0.9090909090909091,0.7658730158730159,0.49827882960413084,0.6037539103232534
row_less_sep_row37_col7.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7698412698412699,0.7698412698412699,0.7698412698412699
row_field_delimiter_38_0x20.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.9814814814814815,0.9814814814814815,0.9814814814814815
row_field_delimiter_5_0x20.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.9814814814814815,0.9814814814814815,0.9814814814814815
row_extra_quote32_col1.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.8756613756613757,0.8756613756613757,0.8756613756613757
row_more_sep_row81_col2.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_more_sep_row21_col5.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_extra_quote41_col0.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.9828042328042328,0.9828042328042328,0.9828042328042328
row_less_sep_row30_col8.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_less_sep_row74_col3.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7698412698412699,0.7698412698412699,0.7698412698412699
row_more_sep_row53_col6.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_less_sep_row9_col5.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7698412698412699,0.7698412698412699,0.7698412698412699
row_extra_quote34_col4.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7685185185185185,0.7685185185185185,0.7685185185185186
row_more_sep_row68_col5.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_extra_quote71_col6.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7698412698412699,0.7698412698412699,0.7698412698412699
row_extra_quote9_col6.csv,1,1.0,0.8181818181818182,0.9,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7711640211640212,0.6309523809523809,0.694047619047619
row_more_sep_row80_col8.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_more_sep_row4_col6.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_extra_quote61_col3.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7671957671957672,0.7671957671957672,0.7671957671957672
row_less_sep_row4_col4.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7698412698412699,0.7698412698412699,0.7698412698412699
row_more_sep_row67_col8.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_more_sep_row61_col8.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_more_sep_row47_col2.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_field_delimiter_21_0x20.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.9828042328042328,0.9828042328042328,0.9828042328042328
row_extra_quote28_col7.csv,1,1.0,0.6923076923076923,0.8181818181818181,0.9759036144578314,0.9878048780487805,0.9818181818181818,0.7724867724867724,0.541241890639481,0.6365122615803814
row_less_sep_row36_col4.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7698412698412699,0.7698412698412699,0.7698412698412699
row_extra_quote36_col7.csv,1,1.0,0.75,0.8571428571428571,0.9759036144578314,0.9878048780487805,0.9818181818181818,0.7738095238095238,0.5873493975903614,0.6678082191780822
row_more_sep_row82_col8.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_more_sep_row9_col7.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_extra_quote7_col5.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7685185185185185,0.7685185185185185,0.7685185185185186
row_more_sep_row31_col3.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_less_sep_row28_col8.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_less_sep_row65_col2.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.8796296296296297,0.8796296296296297,0.8796296296296297
row_more_sep_row34_col4.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_less_sep_row23_col4.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7698412698412699,0.7698412698412699,0.7698412698412699
row_more_sep_row66_col0.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.8835978835978836,0.8835978835978836,0.8835978835978836
row_less_sep_row15_col7.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7698412698412699,0.7698412698412699,0.7698412698412699
row_less_sep_row18_col5.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7698412698412699,0.7698412698412699,0.7698412698412699
row_field_delimiter_55_0x20.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.9814814814814815,0.9814814814814815,0.9814814814814815
row_less_sep_row56_col6.csv,1,1.0,0.8181818181818182,0.9,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7698412698412699,0.6298701298701299,0.6928571428571428
row_field_delimiter_22_0x20.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.9828042328042328,0.9828042328042328,0.9828042328042328
row_less_sep_row36_col3.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.7698412698412699,0.7698412698412699,0.7698412698412699
row_less_sep_row3_col5.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.7698412698412699,0.7698412698412699,0.7698412698412699
